accX,accY,accZ,gX,gY,gZ,gyrX,gyrY,gyrZ,mX,mY,mZ,oZ,oX,oY,delta
-0.7015,0.8607,8.9148,-0.6228,0.0339,9.7868,0.0305,-0.0122,-0.0171,20.1,14.7,-20,308.74,-0.04,3.57,301753
-1.0642,1.2067,10.3573,-0.5711,0.1094,9.7894,0.0611,-0.066,-0.088,20.5,15.5,-19.8,309.18,-0.37,3.33,301855
-1.3312,-0.571,10.9942,-0.6296,-0.1096,9.7858,-0.4264,0.2847,-0.3836,20.6,16.5,-20.2,310.41,0.28,3.21,301957
-0.2095,0.0491,8.424,-0.5552,0.0267,9.7909,-0.1026,-0.193,-0.1356,20.4,17.4,-20.4,312.29,-0.15,3.47,302059
-0.3926,0.5136,7.6459,-0.5067,-0.0469,9.7934,-0.0086,0.0562,-0.0806,19.9,18.6,-21.1,314.73,0.41,2.61,302161
-0.2921,0.9134,8.8957,-0.5022,-0.0312,9.7937,0.0147,-0.1038,0.0501,19.2,19.7,-22,318.15,0.18,2.94,302264
-0.8021,0.2358,11.5772,-0.5025,0.0735,9.7935,0.1063,-0.0379,-0.0208,18.7,20.4,-23.1,318.48,-0.18,3,302366
-0.2717,-0.2215,10.671,-0.5326,0.1464,9.7911,-0.2834,-0.1283,-0.1051,18.5,20.8,-23.8,320.76,-1.13,3.38,302467
-1.4257,0.0778,9.3733,-0.4683,0.1721,9.794,0.1747,-0.1759,-0.0012,18.1,21.4,-25,321.96,-1.01,2.74,302570
-0.3723,0.2059,8.9747,-0.2201,0.0962,9.8037,-0.0916,-0.1332,-0.0269,17.5,21.6,-25.9,322.48,-0.84,1.77,302671
-0.8583,0.8547,8.0529,-0.2467,0.0778,9.8032,0.0941,0.0452,0.055,16.5,22.1,-27.5,323.46,-0.28,1.26,302774
-0.7458,0.9685,9.56,-0.2631,0.1405,9.8021,0.0415,0.0269,-0.0489,15.7,22.3,-28.2,325.63,-0.55,1.56,302876
-0.2717,0.4286,11.1929,-0.3165,0.2548,9.7982,0.1747,0.1124,0.0464,14.8,22.7,-28.8,329.18,-1.24,1.77,302977
-1.1037,-0.6548,11.0923,-0.4662,0.135,9.7946,0.0208,-0.0391,-0.0244,14.5,22.9,-29.1,329.73,-1.04,2.47,303079
-0.4429,-0.346,9.6989,-0.3935,0.1385,9.7978,-0.0208,-0.0953,0.022,13.8,23.1,-29.9,331.38,-0.81,2.3,303181
-1.0187,0.8056,7.2365,-0.5008,0.0118,9.7938,-0.0232,0.1344,-0.0208,13.3,23.3,-30.5,333.54,-0.25,2.81,303283
-0.3484,0.9421,9.7552,-0.5558,-0.0255,9.7909,-0.0208,0.1356,0.1393,12.8,23.6,-30.9,334.86,0.15,3.25,303386
-1.1408,0.17,11.8573,-0.6933,0.1752,9.7805,0.3677,0.1649,0.2859,12.7,23.7,-31.1,335.55,-0.13,3.74,303487
-1.2605,-0.5734,11.3018,-0.653,0.0974,9.7844,-0.3506,-0.2431,0.0855,13,23.4,-31.5,334.91,-0.99,3.61,303589
-1.3264,-0.4094,10.2592,-0.4795,0.052,9.7948,-0.3115,-0.2529,-0.1075,13.3,23,-31.7,334.52,-0.83,3.21,303691
-1.4006,-0.17,8.7041,-0.478,-0.129,9.7941,-0.066,0.1173,-0.0024,13.2,22.8,-31.4,332.91,0.58,2.56,303794
-1.233,0.7925,8.6921,-0.5967,-0.1256,9.7877,0.0244,0.1515,-0.0305,13.1,22.9,-31,333.86,0.73,3.49,303895
-1.3348,0.516,10.8709,-0.6303,-0.0898,9.786,0.0709,-0.0073,-0.0073,12.8,23.2,-30.5,334.07,0.52,3.69,303997
-0.4681,-0.4501,11.6945,-0.5524,-0.0061,9.7911,-0.2688,0.0049,-0.2248,12.8,23.2,-30.4,333.84,0.04,3.23,304099
-0.1305,-0.2131,9.3518,-0.5933,-0.0983,9.7882,0.1271,-0.0806,-0.077,12.8,23.3,-30.1,333.71,0.94,3.56,304202
-0.1472,0.3268,7.7608,-0.5178,-0.1083,9.7924,-0.0562,-0.0244,-0.0831,12.6,23.3,-30.1,333.3,0.63,3.03,304303
-1.0487,0.5519,8.3749,-0.5662,-0.2287,9.7876,-0.0953,0.0086,-0.0977,12.5,23.5,-29.7,334.33,1,3.26,304406
-0.5064,0.322,10.2675,-0.6064,-0.1674,9.7865,0.2847,0.0342,0.1283,12.3,23.9,-29.3,336.2,1.37,3.38,304507
-0.2478,1.0702,8.8801,-0.6565,0.1834,9.7829,0.4569,0.1258,0.2382,12.4,24,-29.1,337.16,-0.23,3.59,304609
-0.8679,0.0443,8.9986,-0.5919,0.1549,9.7875,0.077,0.1429,0.0538,12.7,23.9,-29.4,335.31,-0.76,3.49,304711
-0.6045,0.1305,8.8621,-0.4414,0.0472,9.7966,-0.2957,-0.0134,-0.1087,12.8,23.6,-30,334.57,-0.7,2.68,304813
-1.1157,0.5327,9.2596,-0.4293,-0.1271,9.7964,-0.1503,-0.0867,-0.0733,12.3,23.9,-30.6,335.74,0.74,2.51,304915
-1.0307,0.7626,9.493,-0.4753,0.0183,9.7951,0.1478,0.0428,-0.1197,11.5,24.4,-31.1,336.46,-0.11,2.78,305017
-1.1959,0.1161,10.7919,-0.5226,0.1825,9.791,0.3299,0.1588,-0.0648,11.1,24.5,-31.3,339.56,-0.58,2.87,305119
-1.0307,-0.5195,11.157,-0.576,0.3273,9.7842,-0.2346,0.2578,-0.358,10.5,24.2,-32.7,340.02,-2.35,3.07,305222
-0.4345,0.2693,9.0058,-0.6143,0.2272,9.7848,-0.0403,-0.0489,-0.1955,10,24,-33.6,342.59,-1.53,3.66,305323
-0.5638,0.8691,7.6207,-0.6845,0.0062,9.7827,0.0195,0.1014,0.0501,9.2,24.1,-34.4,344.42,-0.02,3.85,305426
-1.2378,0.6548,8.7843,-0.6851,0.0034,9.7827,0.0513,-0.0049,0.1576,8.6,24.4,-34.9,344.74,0.12,4.02,305527
-1.0487,0.1676,10.8912,-0.7338,0.1077,9.7786,0.1393,0.0843,0.2749,8,24.5,-35.7,348.25,-0.63,4.29,305630
-0.0431,0.9481,8.9352,-0.8099,0.441,9.7632,0.2443,-0.1185,0.3787,8.2,24.1,-36.5,348.52,-1.85,4.56,305731
-1.1983,-0.2861,10.7607,-0.5594,0.3747,9.7835,-0.2272,-0.3763,0.1161,8.3,23.3,-37.4,346.47,-2.19,3.27,305833
-0.7566,0.2346,9.3781,-0.3507,0.1846,9.7986,-0.1674,-0.1417,0.1808,8.2,22.9,-38,344.79,-1.44,2.24,305935
-0.6093,0.6823,9.0118,-0.3119,0.0732,9.8014,-0.1014,-0.033,0.0024,7.5,23.1,-38.6,343.62,-0.47,1.68,306037
-0.6943,0.9625,8.8526,-0.3829,0.0738,9.7989,0.0171,0.0269,-0.1442,7.1,23.3,-39,346.37,-0.47,1.97,306139
-0.8763,0.7195,10.1813,-0.3366,0.1567,9.7996,0.0305,-0.1295,-0.0599,6.5,23.7,-39.7,347.09,-0.61,2,306241
-0.7183,-0.4381,11.3006,-0.4086,-0.0227,9.7981,-0.3616,0.259,-0.2077,5.8,23.8,-40.4,349.22,-0.07,2.03,306344
0.1305,-0.0491,8.9771,-0.3758,0.0295,9.7994,-0.3311,-0.0929,-0.1087,5.4,24,-40.7,352.25,-0.59,2.34,306446
-1.245,0.0395,9.0968,-0.4514,-0.2176,9.7938,-0.1405,0.0525,-0.0037,5,24.6,-40.8,352.5,0.95,2.51,306547
-0.3136,0.6596,9.2668,-0.4867,-0.2077,9.7924,-0.0098,0.0305,0.2162,5.1,25,-40.8,352.97,1.24,2.83,306650
-0.3017,0.2945,11.7675,-0.4958,-0.0973,9.7936,0.2187,-0.0403,0.2859,5.2,25.6,-41.1,353.49,0.57,2.9,306751
0.1041,-0.5662,11.3904,-0.334,0.0447,9.8009,-0.3677,-0.1613,-0.1222,5.5,25.5,-41.4,351.76,-0.86,2.99,306853
-0.5327,0.2741,9.6187,-0.2891,0.0799,9.8021,0.1442,-0.1417,0.2028,5.7,25.4,-41.6,350.16,-0.41,2.19,306955
-0.6536,0.1257,9.3925,-0.2804,0.0027,9.8026,-0.0525,0.033,-0.1148,5.7,25.3,-41.8,349.04,-0.1,1.56,307057
-0.8332,0.9002,7.4508,-0.4314,0.1454,9.7961,0.1454,0.1454,-0.1271,5.4,25.5,-42,352.83,-0.61,2.28,307160
-1.7047,0.0658,11.2743,-0.4913,0.1089,9.7937,0.0122,-0.0403,-0.1649,5.2,25.6,-42.2,353.72,-0.75,2.83,307261
-0.7865,0.4453,10.4124,-0.494,0.1955,9.7923,0.1552,-0.0293,-0.055,5,25.7,-42.4,353.93,-1,2.93,307363
-0.0874,0.0239,9.657,-0.5021,-0.0567,9.7936,-0.0623,0.1148,-0.1332,4.5,26,-42.2,353.7,0.33,2.94,307465
-0.6033,-1.0666,10.5979,-0.4367,-0.2234,9.7944,-0.1894,-0.0367,-0.193,4,26.4,-41.9,355.54,0.76,2.75,307567
-1.0606,0.3065,8.1439,-0.5693,-0.2938,9.7857,-0.0367,0.1759,-0.033,3.6,27.1,-41.2,356.02,1.59,3.07,307670
-0.1568,0.9493,8.8837,-0.6132,-0.2878,9.7832,0.0367,0.0623,0.0929,3.5,27.4,-40.9,356.67,1.83,3.5,307771
-0.6393,0.158,10.726,-0.6559,-0.1995,9.7827,0.2932,-0.0257,0.2663,3.7,27.6,-41.2,357.37,1.17,3.84,307873
-1.2857,0.1568,9.5205,-0.6298,0.0059,9.7864,0.1686,0.0953,0.248,3.9,27.4,-41.5,357.37,0.27,3.86,307975
-0.6273,0.3292,9.2835,-0.5379,-0.0959,9.7914,-0.0171,-0.2272,0.5192,4.5,27.1,-41.4,354.62,0.59,3.48,308077
0.097,0.2729,8.1175,-0.3859,-0.2068,9.7969,-0.3079,0.0122,0.0415,4.9,26.9,-41.3,352.68,0.86,2.25,308179
-0.6788,0.4597,8.521,-0.4785,-0.3454,9.7889,0.1368,0.0733,0.1466,5.3,27,-41.4,352.89,2.24,2.56,308281
-0.4238,0.2334,11.2492,-0.4646,-0.242,9.7926,0.0806,-0.0623,-0.0061,5.8,26.9,-41.3,351.14,1.41,2.72,308383
-0.65,0.4776,10.6039,-0.4635,0.001,9.7957,0.2407,0.1307,-0.1344,6.1,26.6,-41.5,351.07,0.46,2.52,308485
-1.1456,-1.403,11.9985,-0.501,-0.1222,9.7931,-0.0892,0.1332,-0.2114,6,26.2,-41.8,351.41,0.71,2.93,308588
0.0156,-0.2382,8.339,-0.528,-0.1174,9.7917,0.0745,-0.0709,-0.0611,5.8,26,-41.9,351.95,0.52,3.23,308690
-1.0798,0.0371,8.43,-0.5416,-0.2169,9.7893,-0.1014,0.1148,-0.1796,5.4,26.1,-42.2,353.65,1.08,2.99,308792
-0.486,0.8009,8.4539,-0.6446,-0.2169,9.783,0.022,0.0904,0.0024,5.3,26.2,-42,354.64,1.37,3.61,308894
-1.2007,-0.1065,11.7902,-0.7136,-0.1506,9.7795,0.0562,0.0476,-0.0195,5.2,26.1,-41.8,355.43,1.06,4.06,308995
-0.7697,0.7123,9.2871,-0.7772,0.1982,9.7738,0.4105,0.1161,0.2822,5.4,25.9,-41.8,356.17,-0.43,4.4,309097
-1.5502,-0.0946,8.9112,-0.7299,0.1195,9.7787,-0.0024,-0.0953,0.0538,5.9,24.9,-42.1,353.61,-0.7,4.27,309199
-1.0666,0.0215,9.0692,-0.5358,0.0729,9.7917,-0.055,-0.3128,0.0831,6.1,24.3,-42.5,351.36,-0.43,3.13,309302
-1.5658,0.3938,9.0178,-0.5955,-0.1813,9.7869,-0.2187,-0.1197,0.0831,6.1,24.3,-42.3,351.72,0.76,3.52,309403
-1.1133,0.492,10.1454,-0.5801,-0.2664,9.7859,-0.1038,-0.0037,0.1662,6.2,24.5,-42.1,351.74,1.4,3.43,309505
-0.6596,0.1628,11.0145,-0.5739,-0.2128,9.7875,0.1295,-0.1014,0.0635,6.5,24.7,-41.8,349.49,1.37,3.46,309607
0.5399,-0.2251,10.9702,-0.5255,-0.1203,9.7918,0.0147,-0.0208,0.0232,6.8,24.6,-41.5,348.93,0.7,3.07,309710
-0.0239,-0.2861,8.5545,-0.5373,-0.2263,9.7893,0.1515,-0.1319,-0.1063,6.7,24.6,-41.4,348.84,1.32,3.14,309811
-0.8739,-0.407,9.8222,-0.412,-0.3525,9.7917,-0.066,0.1381,-0.1271,6.4,24.6,-41,349.99,1.63,2.51,309913
-1.4138,0.4681,8.6814,-0.5414,-0.4261,9.7824,-0.0904,0.1271,-0.1271,6,24.9,-41.1,350.7,2.42,3.06,310016
-1.0068,-0.346,10.6757,-0.5573,-0.3684,9.7839,-0.0049,0.0611,0.0977,5.6,25,-40.8,350.97,2.35,3.2,310118
-0.4058,0.2837,9.4559,-0.5158,-0.1372,9.7921,0.3641,0.0929,0.2492,5.6,24.9,-41,350.95,1.25,3.01,310219
-1.573,-0.9816,10.1873,-0.5528,-0.2213,9.7886,0.1637,-0.0049,0.2443,5.8,24.6,-41.2,350.61,1.07,2.78,310322
-0.2777,0.1257,9.2285,-0.4358,-0.134,9.796,0.0269,-0.1869,0.1038,6.2,24,-41.7,350.01,0.78,2.55,310423
-0.8248,0.1736,8.5437,-0.4337,-0.1463,9.796,0.011,-0.0305,-0.2871,6.3,23.8,-42,350.04,0.85,2.58,310525
-0.7949,0.8667,9.1183,-0.5437,-0.0561,9.7914,0.2688,0.1381,-0.1148,6.1,23.7,-41.8,351.24,0.33,3.18,310627
-1.4102,0.2358,11.4563,-0.5224,0.1479,9.7916,0.1185,-0.182,-0.1943,5.9,23.5,-42.1,351.89,-0.64,3.41,310730
0.079,0.3196,10.5285,-0.4822,0.2753,9.7909,-0.0916,0.044,-0.0782,5.3,22.9,-42.4,353.09,-1.61,2.82,310831
-0.9349,-0.3005,9.9539,-0.5708,0.134,9.7891,0.3311,-0.0183,0.0623,5,22.7,-42.6,353.33,-0.75,2.98,310933
-0.6476,0.1257,8.5389,-0.5156,0.2248,9.7905,-0.1576,-0.0745,-0.0709,4.6,22.4,-42.6,353.22,-1.31,3.01,311035
-0.7901,0.9565,8.3797,-0.6302,0.0472,9.7863,-0.1649,0.1344,0.0391,4.5,22.5,-42.6,354.21,-0.5,3.49,311137
-0.5578,0.5746,10.7248,-0.6828,-0.0533,9.7827,-0.1307,0.1515,0.0843,4.5,22.7,-42.6,354.62,0.07,3.77,311239
-0.8918,0.6644,11.0636,-0.8297,-0.0213,9.7715,0.3543,0.0171,0.3079,5,23.1,-42,356.43,0.12,4.85,311341
0.2933,0.4238,9.7241,-0.7006,0.1531,9.7804,0.0134,-0.2297,0.2663,5.6,22.9,-41.7,354.36,-1.37,4.93,311443
-0.3472,1.0798,8.6682,-0.5573,0.1337,9.7899,0.1833,-0.6267,0.3543,6.1,22.6,-41.3,351.17,-0.78,3.26,311545
-0.7183,-0.2143,8.8071,-0.3,0.0546,9.8019,-0.2834,-0.0586,-0.0195,6.1,22.3,-41.8,348.41,-0.63,1.9,311648
-0.6895,0.9768,7.6459,-0.3619,-0.0725,9.7997,0.1014,0.1491,0.0782,5.6,22.6,-41.9,348.91,0.42,2.11,311750
-0.431,0.5674,9.8198,-0.3218,-0.0855,9.801,-0.1161,-0.0122,-0.0843,5.4,22.6,-42,351.15,0.19,1.96,311851
-0.3089,0.0455,10.5333,-0.3352,0.0283,9.8009,0.0941,-0.0867,-0.0672,5.2,22.9,-41.8,351.21,0.15,1.99,311953
-0.2993,-0.3065,11.5125,-0.3543,-0.1262,9.7994,-0.3372,0.0831,-0.2492,5,23,-41.9,350.96,0.15,1.85,312056
-0.2466,-0.3376,10.5093,-0.259,-0.1722,9.8017,-0.1845,-0.0867,-0.2407,4.5,23.3,-41.6,350.44,0.68,1.65,312157
-1.4461,0.3651,8.6479,-0.3888,-0.1606,9.7976,-0.0037,0.1552,-0.1796,4,23.7,-41.8,354.29,0.94,2.27,312259
-0.9158,0.723,8.3869,-0.5316,-0.0767,9.7919,0.0367,0.1552,0.0122,4,23.9,-41.7,355.3,0.65,2.82,312362
-1.2222,0.1245,10.9595,-0.7079,-0.0328,9.781,-0.022,0.1881,0.1014,4.2,23.8,-41.4,357.53,0.19,4.14,312463
-0.753,0.6919,8.6562,-0.7372,0.1091,9.7783,0.0623,-0.0831,0.2382,4.7,23.8,-41.4,355.79,-0.51,4.47,312566
-0.5076,0.3591,10.1023,-0.5862,-0.1616,9.7878,0.0574,-0.4948,0.2407,5.3,23.8,-41.6,354.87,0.98,3.96,312667
-0.0491,0.1867,8.7963,-0.4369,-0.1509,9.7958,-0.044,-0.0195,0.0696,5.5,23.9,-41.9,349.88,0.76,2.47,312769
-1.4545,0.5303,9.0597,-0.5479,-0.2074,9.7891,-0.0024,0.1918,0.0183,5.6,24.3,-41.9,350.37,1.38,2.86,312871
-0.8823,0.8978,9.7624,-0.6342,-0.099,9.7856,0.0941,0.121,0.0098,5.7,24.3,-41.8,351.44,0.72,3.36,312973
-0.9517,0.516,10.6889,-0.6464,0.077,9.785,0.2138,-0.0098,-0.11,6.1,24.2,-41.5,352.36,-0.07,3.86,313075
-1.3934,-1.312,13.0747,-0.547,0.0115,9.7914,-0.4288,0.0721,-0.3787,6.1,23.7,-41.7,351.35,-0.95,3.05,313177
-1.0594,-0.8392,10.2711,-0.4017,0.258,9.795,-0.3604,-0.0281,-0.2138,5.7,23.4,-42.6,350.05,-1.51,2.35,313280
-0.6177,0.5171,8.0888,-0.4514,0.0385,9.7962,-0.1576,0.1295,0.0745,5.3,23.3,-42.9,352.44,-0.4,2.54,313381
0.0024,1.0678,8.5892,-0.4844,-0.0437,9.7946,-0.0476,-0.0073,0.1576,5.2,23.4,-43.1,352.83,0.26,2.83,313483
-0.7482,0.3699,11.0289,-0.5064,-0.0756,9.7933,0.0122,-0.0586,0.1332,5.5,23.7,-42.7,350.94,0.44,2.96,313585
1.0702,-0.5974,11.7041,-0.1367,0.0729,9.8054,-0.4313,-0.4948,-0.1112,6.1,23.5,-43.2,349.17,-0.84,1.71,313688
-0.1389,0.4848,7.1311,0.094,0.1359,9.8053,0.463,-0.1307,0.1539,6,23.3,-43.5,345.52,0.37,0.18,313790
-0.2227,-0.0634,10.1191,0.3985,-0.0168,9.7985,-0.3604,-0.0086,-0.0904,5.4,23,-44,343.81,-0.51,-2.34,313891
-0.4908,0.905,8.5772,0.3733,0.0133,9.7995,0.1112,0.1747,-0.0257,4.2,23,-44.5,345.52,-0.03,-2.54,313993
-0.6261,1.0702,9.5624,0.2341,0.0888,9.8035,-0.0134,0.1319,-0.1478,3.7,23,-45,347.21,-0.51,-1.68,314095
-0.7961,0.0778,11.6813,0.0564,0.2626,9.803,0.2492,0.1674,-0.1442,3.7,23,-45.3,349.3,-1.07,-0.64,314199
-0.51,-0.8918,11.2755,-0.0261,0.3965,9.7986,-0.2541,0.215,-0.3323,4.1,22.2,-46,350.59,-2.34,-0.15,314299
0.2598,0.4944,7.7165,-0.1839,0.3505,9.7987,-0.0916,-0.0574,-0.0391,4.4,21.9,-46.1,352.26,-1.78,1.02,314401
-0.31,0.9637,7.9775,-0.1586,0.2086,9.8031,-0.1161,0.0012,-0.0611,4.7,21.6,-46.5,349.52,-1.37,0.91,314504
-0.5555,1.2474,8.934,-0.2795,0.0806,9.8023,-0.0513,0.2138,0.0183,4.9,21.8,-46.5,349.93,-0.53,1.27,314605
-1.3204,0.4453,10.1706,-0.39,0.0758,9.7986,-0.0183,0.0721,0.1161,5.2,22,-46.6,352.04,-0.44,2.28,314707
-0.4824,1.3012,9.396,-0.3963,0.2405,9.7957,0.2443,0.0049,0.3054,5.6,22.2,-46.5,349.67,-0.73,2.34,314810
-1.5179,-1.2366,10.5848,-0.2023,-0.1225,9.8038,-0.1991,0.1747,0.0562,6.1,22.2,-46.6,346.43,0.36,0.93,314911
0.1688,-0.0982,9.4535,0.039,-0.085,9.8062,-0.2615,-0.2834,0.2248,6.2,22.2,-46.7,344.01,0.5,-0.23,315013
-0.7853,-0.0407,9.2392,0.0709,-0.332,9.8008,-0.204,0.0318,-0.0281,6.1,22.3,-46.8,342.62,1.55,-0.6,315115
-0.656,0.3962,9.4918,-0.0123,-0.2983,9.8021,0.0403,0.1026,-0.0318,6,22.6,-46.5,344.14,1.84,-0.14,315217
-0.65,-0.1149,11.412,-0.1079,-0.154,9.8048,0.1051,-0.0208,-0.1588,6.3,22.5,-46.4,346.15,0.9,0.63,315319
1.0834,-0.1281,9.0692,-0.1157,-0.03,9.8059,-0.6133,-0.0623,-0.4215,6.4,22.1,-46.3,346.08,0.42,0.79,315422
0.3807,-0.3436,8.5258,-0.2276,-0.1777,9.8024,0.3861,0.1869,0.0195,6.5,21.9,-46,344.15,1.74,1.43,315523
-0.3879,-0.4477,10.5046,-0.2779,-0.1879,9.8009,0.0929,0.3506,-0.011,6.4,21.8,-45.8,346.37,1.1,1.1,315625
-1.336,0.5387,7.7417,-0.5443,-0.0101,9.7915,0.0269,0.2053,0.0867,6.6,21.7,-45.8,347.94,0.13,2.88,315727
-0.4453,0.7482,9.918,-0.6722,0.0597,9.7834,0.0513,0.0122,0.0415,7.3,20.9,-46.1,349.8,-0.35,3.93,315829
-0.5459,0.3053,10.6291,-0.6598,0.1263,9.7836,0.0269,-0.1808,0.1173,8,20.4,-46,347.45,-0.56,4.27,315931
-2.1332,-1.2761,12.7264,-0.5147,-0.0453,9.793,-0.5241,0.0709,-0.0782,8.5,19.6,-45.8,343.08,-0.66,3.41,316033
-0.4453,0.5926,9.6391,-0.4077,-0.0785,9.7979,0.1063,-0.3042,0.2712,8.5,19.5,-45.5,341.23,0.66,3.02,316136
-1.233,-0.3543,10.0413,-0.2796,-0.3064,9.7979,-0.3751,-0.0611,-0.2175,7.9,19.6,-45.2,340.35,1.36,1.58,316237
-1.4353,0.5914,9.1506,-0.31,-0.1593,9.8005,0.1747,-0.0452,-0.0525,7.2,19.7,-44.6,343.86,0.93,1.81,316339
-0.5471,0.3795,11.1318,-0.3347,-0.1157,9.8003,-0.0452,0.1075,-0.0721,6.9,19.4,-44.6,343.21,0.69,1.82,316441
-0.3232,-0.0431,9.8055,-0.2949,0.1154,9.8015,0.1845,-0.1918,-0.2309,6.8,18.9,-44.6,344.1,-0.21,1.96,316543
0.2861,0.1245,8.4252,-0.3087,-0.1616,9.8005,0.2077,-0.0098,0.0819,6.2,18.7,-44.4,345.64,1.24,1.8,316645
-0.0814,-0.2346,9.681,-0.3078,-0.3135,9.7968,-0.0855,0.0232,-0.1063,5.7,18.9,-44.4,345.65,1.29,1.81,316747
-0.8392,0.2382,8.7125,-0.3124,-0.3355,9.7959,-0.0318,-0.0012,-0.0757,5,19.3,-43.8,348.38,1.96,1.83,316850
-0.2538,0.504,8.5904,-0.3279,-0.3325,9.7955,-0.1368,0.0599,0.0147,4.8,19.3,-43.4,348.38,1.62,1.79,316951
-0.1448,0.2574,11.1845,-0.1952,-0.2635,9.8012,0.2627,-0.0721,0.3176,4.4,19.3,-42.7,350.68,1.98,1.5,317053
-1.4389,-1.2079,12.6665,-0.0967,-0.2585,9.8028,-0.1918,-0.226,0.055,4.1,19.1,-42.6,348.68,1.51,0.57,317156
0.1712,-0.1113,9.7899,0.0612,-0.3284,9.801,-0.0367,-0.3457,0.1002,3.7,19,-42.2,347.27,1.66,-0.02,317257
-0.6728,-0.231,8.606,0.0482,-0.4623,9.7956,-0.0232,-0.0562,-0.0635,3.4,19.1,-42.1,349.25,2.62,-0.33,317359
-0.3543,0.5854,8.5724,0.0053,-0.3637,9.7999,0.121,0.0428,-0.0586,2.9,19.5,-41.6,350.69,2.13,-0.03,317462
-0.6093,-0.0778,10.8804,-0.108,-0.1957,9.8041,0.1222,0.1051,-0.1124,2.6,19.8,-41.2,352.05,1.5,0.5,317563
1.3455,0.2849,9.5026,-0.1735,0.1292,9.8043,0.3531,-0.1185,0.044,2.4,19.5,-40.8,356.45,-0.75,1.01,317666
-0.7482,-1.4772,12.4678,-0.1732,-0.1552,9.8039,0.0623,-0.0965,-0.2101,2.1,19.3,-40.7,356.17,0.23,1.03,317768
-0.3352,0.0275,9.2656,0.0618,-0.2145,9.8041,-0.1979,-0.259,-0.204,1.3,19.8,-40.3,356.69,1.01,-0.16,317869
-0.7266,0.2849,8.7484,0.0801,-0.1792,9.8047,0.0843,0.0061,0.0476,0.7,20.1,-40,355.98,1.28,-0.49,317972
-0.3448,0.2634,10.094,0.0215,-0.0979,9.8061,-0.0257,0.2053,0.1662,-0.2,20.9,-39.5,359.26,0.59,-0.39,318073
-0.3974,0.3184,10.2388,-0.1221,0.0732,9.8056,0.3018,0.1075,0.2859,-0.2,21.1,-39.7,1,0.01,0.52,318176
-0.9493,-0.6728,11.71,-0.1966,-0.0708,9.8044,-0.3677,0.1197,0.1234,0.2,21.3,-40.3,1.71,-0.33,0.91,318277
-0.091,-0.0479,9.657,-0.1533,-0.023,9.8054,-0.1393,-0.2236,0.1564,1.2,21.3,-40.2,358.97,0.13,0.9,318379
-0.6428,0.1508,8.8226,-0.1663,-0.1753,9.8037,0.0269,0.0428,0.1515,1.7,21.6,-40.3,356.23,1.03,0.86,318481
-0.3376,0.8691,8.3175,-0.2486,-0.0336,9.8034,0.2077,0.1136,0.1136,2.3,21.9,-40,357.42,0.2,1.45,318584
-0.9098,0.0539,11.1223,-0.2552,0.1467,9.8022,0.2321,-0.1063,-0.0403,2.6,22.1,-40.5,355.34,-0.12,1.72,318685
-0.6213,-1.7873,14.625,-0.1988,0.0076,9.8046,-0.6903,0.5131,-0.4313,2.8,21.8,-41.5,354.29,-1.19,1,318787
0.4322,0.6823,7.2425,-0.3447,0.0753,9.8003,0.4716,-0.1442,0.0428,2.8,21.8,-41.9,356.45,0.15,2.24,318889
-0.759,0.4477,7.507,-0.3197,-0.0964,9.801,0.044,0.033,-0.1148,2.5,21.9,-42,355.68,0.56,1.87,318991
-0.893,0.7302,8.4743,-0.3127,-0.1181,9.801,0.0403,-0.0733,0.0648,2.4,22.2,-41.8,358.72,0.65,2.07,319094
-0.729,-0.0431,10.8182,-0.3424,-0.1208,9.7999,-0.0354,0.077,0.0342,2.1,22.4,-41.9,358.36,0.66,1.89,319195
-0.4932,-0.8679,11.2504,-0.3197,0.1624,9.8001,0.4753,-0.011,0.3262,2.3,22.3,-42.3,359.16,-0.59,2.28,319297
0.1437,0.2933,9.3937,-0.2492,0.0044,9.8035,0.1161,-0.3555,0.3348,2.6,22,-42.6,356.07,0.24,2,319399
-0.2981,-0.2047,8.8466,-0.154,-0.0761,9.8051,-0.1979,0.1429,-0.0586,3,21.5,-42.5,353.84,0.44,0.9,319502
-0.6273,0.6404,8.685,-0.337,-0.204,9.7987,-0.0476,0.2285,0.0525,3.2,21.5,-42.4,354.99,1.16,1.56,319603
-1.312,0.4022,10.2137,-0.4133,-0.1661,9.7965,-0.0513,0.0269,-0.1014,3.4,21.7,-41.8,356.6,1.03,2.37,319706
-1.0834,0.1927,11.6023,-0.3141,0,9.8016,0.1881,-0.1271,-0.0367,3.5,21.8,-41.9,353.33,0.31,1.98,319807
-1.154,-0.6536,10.1347,-0.3642,-0.0871,9.7995,-0.2798,0.2529,-0.325,3.1,21.6,-41.8,356.2,0.51,2.13,319910
-0.5291,-0.6488,10.1394,-0.384,-0.1843,9.7974,-0.4129,0.0134,-0.4056,2.7,21.6,-41.8,356.65,0.02,2.34,320011
-0.6632,0.5806,8.5437,-0.4369,-0.2047,9.7948,-0.0806,0.0305,0.0305,2,21.9,-41.4,359.53,1.09,2.55,320113
-0.498,0.6955,8.4659,-0.4216,-0.1643,9.7962,0.1063,-0.0525,0.1429,1.9,22.1,-41.1,359.54,1.1,2.56,320215
-0.5363,0.1712,11.0887,-0.3838,-0.0214,9.7991,0.1319,-0.0538,0.2578,1.7,22.3,-41.4,359.16,0.46,2.35,320318
