accX,accY,accZ,gX,gY,gZ,gyrX,gyrY,gyrZ,mX,mY,mZ,oZ,oX,oY,delta
-0.4034,0.5231,7.7141,0.2893,-0.622,9.7826,0.1063,0.0977,0.0415,26.5,1,-36.1,267.48,3.64,-1.69,311145
-0.662,-0.5375,10.7583,0.2268,-0.6197,9.7844,0.0941,-0.0965,0.2077,26.8,0.7,-35.4,267.56,3.64,-1.34,311248
0.1592,-1.3204,11.5796,0.1969,-0.4915,9.7923,0.3091,0.2309,0.3592,27.1,0,-34,266.89,2.56,-0.97,311350
0.2203,0.4441,8.2349,0.2794,-0.5525,9.7871,0.1576,-0.1869,0.4472,27.2,-1.1,-32.9,264.25,3.23,-1.64,311452
-0.6105,-0.6871,9.3302,0.4903,-0.7062,9.7689,-0.2761,-0.0464,-0.182,27,-2,-32.7,262,3.67,-2.82,311554
-0.34,0.3675,7.1934,0.4012,-0.6528,9.7767,0.1943,0.2358,-0.1014,26.7,-2.5,-32.6,261.73,3.82,-2.35,311655
-0.8655,-0.0958,9.1794,0.2967,-0.5173,9.7885,0.1185,0.0525,-0.3103,26.6,-2.6,-32.7,260.48,3.02,-1.74,311757
0.6225,-1.5395,11.7543,0.4939,-0.4512,9.7838,-0.0538,-0.1784,-0.3238,26.5,-2.4,-32.8,263.31,2.4,-2.46,311862
-0.0862,-0.8009,10.2675,0.2877,-0.6321,9.782,0.1991,0.1368,0.055,26.4,-2.2,-32.9,261.39,3.83,-2.26,311961
-0.1856,-0.583,8.7209,0.3479,-0.7467,9.772,-0.3482,-0.1478,-0.1148,26.3,-2,-33.1,260.73,4.37,-2.04,312064
-0.334,0.0898,8.5641,0.4028,-0.9024,9.7567,-0.0037,-0.1014,-0.0611,26.1,-1.9,-33.4,259.84,5.18,-2.18,312165
-0.486,0.1903,9.5636,0.3921,-0.8557,9.7614,0.0037,0.0073,0.0171,25.5,-2.2,-33.3,260.07,5.01,-2.3,312267
-0.5255,-0.492,12.6091,0.4385,-0.7164,9.7706,0.1185,-0.1918,0.1955,24.6,-2.4,-33.4,260.23,4.63,-2.67,312369
-1.5814,-1.992,11.4287,0.5928,-0.9082,9.7465,-0.1955,0.0929,-0.0831,23.1,-3.3,-33.5,256.68,5.31,-3.48,312472
-0.2514,-0.4764,9.3613,0.5732,-0.8009,9.7571,-0.2114,-0.077,-0.0354,21.9,-3.9,-33.5,254.62,4.68,-3.36,312573
-0.7278,-0.3603,8.6526,0.508,-0.8127,9.7597,0.1881,0.0904,-0.0086,21.5,-4,-33.5,254.23,4.92,-3.11,312676
-0.7063,-0.0215,9.3637,0.4589,-0.6637,9.7734,0.1124,0.0367,-0.0403,21.4,-4.1,-33.5,254.72,3.88,-2.69,312777
-1.4389,-0.395,11.4802,0.6102,-0.4379,9.7778,0.314,-0.1014,0.0757,21.3,-4.3,-33.8,255.94,3.09,-3.39,312880
-0.2083,-1.1887,12.5612,0.5897,-0.3424,9.7829,-0.0171,0.215,0.0476,20.8,-5.1,-34.4,255.06,2,-3.45,312982
1.0558,-0.3244,7.8542,0.5897,-0.1863,9.7871,0.2395,-0.0257,0.0293,20.3,-5.7,-34.8,253.4,0.86,-3.06,313083
0.5243,0.6381,7.0665,0.5203,-0.1467,9.7917,-0.0049,0.2578,-0.0757,19.6,-6,-35.1,253.56,0.87,-3.45,313185
-0.2394,0.8248,8.3079,0.5111,-0.1315,9.7924,-0.0354,0.0684,0.0782,19.2,-5.8,-35.3,252.76,0.77,-2.99,313288
-0.0072,0.6033,9.5349,0.5051,-0.1068,9.7931,0.1014,0.0171,0.2407,19.2,-5.7,-35.4,252.8,0.64,-2.66,313390
0.0658,-0.8009,11.3461,0.5276,-0.0148,9.7924,-0.0195,-0.0476,0.2602,19.2,-5.7,-35.4,253.82,0.09,-3.08,313492
0.5495,0.2981,8.7604,0.6966,-0.1037,9.7813,0.0929,-0.2443,0.3604,19.2,-6.2,-35.2,253.49,0.61,-4.07,313593
0.0922,0.2346,8.7077,0.7629,-0.1965,9.775,-0.1051,0.11,-0.0232,19,-6.6,-35.3,250.51,1.15,-4.46,313695
-0.3855,0.8272,7.6016,0.6242,-0.252,9.7835,0.0733,0.215,-0.0819,19,-7.1,-35.9,249.63,1.47,-3.65,313798
-0.5267,0.814,9.4619,0.5614,-0.0501,9.7904,0.1307,-0.0831,-0.1405,19.1,-7.4,-36.5,250.62,0.58,-3.08,313900
-0.2801,-0.5638,10.8553,0.6349,0.0686,9.7858,-0.1723,-0.1943,-0.0281,19.2,-7.9,-37.3,250.05,-0.4,-3.71,314001
0.0347,-0.5806,10.6877,0.6152,-0.103,9.7868,-0.1271,0.1429,0.1686,19,-8.2,-37.6,248.85,0.48,-3.79,314104
0.516,-0.1293,9.6714,0.5967,-0.3597,9.7819,-0.5058,0.0379,-0.1417,18.4,-8.6,-38.3,244.2,1.29,-3.56,314206
-0.2526,0.3484,8.5126,0.5254,-0.52,9.7788,0.0061,-0.055,-0.0611,17.9,-8.3,-38.5,243.91,2.83,-3.12,314307
-0.0431,0.5363,9.3134,0.5043,-0.4569,9.783,0.0012,-0.0525,-0.1173,17.4,-7.9,-38.6,242.78,2.67,-2.95,314410
-0.413,0.0443,10.5453,0.5435,-0.2926,9.7872,0.391,0.0269,0.2101,16.9,-7.4,-38.6,246.98,1.71,-3.18,314512
-1.3204,-1.0116,10.3238,0.6179,-0.3288,9.7816,0.0012,0.0061,0.0586,15.9,-7.6,-38.9,243.3,1.92,-3.61,314615
-0.0431,-0.0012,8.5258,0.7362,-0.2595,9.7755,-0.1637,0.1271,-0.0098,15.1,-7.7,-39.6,243.5,1.4,-4.27,314716
-0.6165,0.346,8.7329,0.6641,-0.3384,9.7783,-0.0745,-0.0024,-0.1173,14.1,-7.2,-39.8,243.43,1.98,-3.89,314821
-0.3041,0.747,8.4479,0.587,-0.178,9.7874,0.1222,-0.0232,-0.11,13.8,-6.6,-40.3,244.3,1.26,-3.37,314920
-0.4166,-0.1808,12.0165,0.6574,-0.098,9.7841,0.1539,-0.2065,-0.171,13.8,-5.8,-40.2,249.01,0.57,-3.84,315021
-0.6704,-0.6333,11.0193,0.3298,-0.021,9.8011,-0.1662,0.3091,-0.2334,14.5,-4.7,-40.4,253.96,-0.21,-2.73,315123
0.3938,-0.0563,9.3565,0.248,-0.1657,9.8021,-0.2896,-0.1185,-0.0721,15.9,-3.6,-40.8,254.62,0.97,-1.45,315225
-0.3627,0.5435,7.9224,0.326,-0.4096,9.7927,-0.088,-0.1124,-0.0782,16.9,-3,-41.1,255.97,2.23,-1.82,315328
-0.425,0.7027,9.0429,0.428,-0.4427,9.7873,-0.0073,-0.0782,-0.0367,18.1,-2,-41.7,258.99,2.59,-2.5,315429
-0.5914,-0.1652,11.0002,0.441,-0.387,9.7891,0.1906,-0.0538,0.1271,18.4,-1.5,-42.1,261.69,2.64,-2.5,315531
-0.2969,-1.1241,11.4886,0.4621,-0.2592,9.7923,-0.1442,-0.1991,-0.0061,18.9,-1.6,-43.2,261.91,1.29,-2.37,315634
-0.0419,-0.4585,9.0046,0.5126,-0.2474,9.7901,-0.2199,-0.0867,-0.0086,19.1,-2.3,-43.9,261.76,1.45,-3,315736
-0.328,0.255,8.4025,0.4884,-0.4467,9.7843,-0.1124,0.1014,0.1344,19.2,-2.8,-44.7,256.82,2.57,-2.86,315839
-0.4226,0.5662,8.5425,0.5186,-0.4479,9.7827,0.0916,0.0745,0.0525,19,-3,-45.2,256.81,2.62,-3.03,315940
-1.0439,-0.2167,11.9004,0.5305,-0.3102,9.7874,0.1442,-0.1381,-0.1246,19,-3.1,-46.1,257.77,2.05,-2.83,316041
1.0331,0.2119,10.5405,0.5826,-0.1414,9.7883,0.2822,-0.0904,0.0782,19,-3.3,-46.5,260.15,0.91,-3.03,316144
0.4932,-0.0371,8.7017,0.5274,-0.2263,9.7898,0.237,-0.1368,0.0745,19,-3.4,-46.6,259.31,1.32,-3.08,316245
-0.3136,-0.4776,9.3111,0.5383,-0.3167,9.7867,-0.0415,0.0391,-0.0476,18.9,-3.5,-46.8,258.6,1.7,-3.21,316350
-0.5698,0.3879,8.1128,0.4755,-0.3949,9.7872,-0.1246,0.0916,-0.0831,18.8,-2.9,-46.8,257.15,2.31,-2.78,316450
0.0347,0.3926,10.1813,0.4143,-0.3508,9.7916,0.0098,0.0782,0.0367,18.6,-2.5,-46.7,260.13,2.05,-2.42,316552
-0.5471,-0.2179,12.5732,0.4194,-0.3287,9.7922,0.0794,-0.0501,0.0452,18.6,-2.3,-46.7,260.41,1.92,-2.45,316653
-0.3615,-0.4058,9.9515,0.489,-0.3261,9.789,0.2639,-0.1454,0.3482,18.7,-2.5,-46.5,260.67,1.91,-2.86,316756
-0.5543,-0.261,8.26,0.5874,-0.256,9.7857,-0.055,-0.0635,-0.0794,18.6,-2.7,-46.6,259.69,1.2,-3.41,316858
-0.4561,0.4046,8.3606,0.5415,-0.3346,9.786,0.0024,0.0745,0.0098,18.3,-2.6,-46.7,257.48,1.96,-3.17,316959
-0.1939,0.7386,8.497,0.513,-0.2667,9.7896,0.0122,0.0061,-0.0354,18.2,-2.4,-46.5,260.95,1.59,-3.04,317061
-0.7135,0.1724,11.0971,0.6118,-0.1012,9.787,0.1845,-0.2272,0.0049,18.4,-1.9,-46,261.83,1.28,-3.67,317163
0.1305,-0.2945,10.5213,0.6194,-0.0842,9.7867,-0.2492,0.2065,-0.2932,18.5,-2.1,-45.5,264.63,0.1,-3.93,317266
0.1401,-0.3436,8.9196,0.566,-0.2225,9.7878,-0.2663,0.0709,-0.1613,18.6,-1.9,-45.1,262.1,1.3,-3.31,317367
0.2298,0.2717,7.282,0.3774,-0.4664,9.7883,-0.0953,0.2199,0.0244,18.7,-1.5,-44.5,262.47,2.36,-2.6,317476
-0.1652,0.577,8.0876,0.3613,-0.5236,9.786,0.0684,0.0232,0.1613,19,-0.5,-44,263.42,3.16,-2.17,317571
0.0311,-0.1173,10.9654,0.4474,-0.5758,9.7795,-0.1161,-0.2053,0.0134,19.5,0.1,-43.7,263.67,3.21,-2.3,317673
0.0503,-2.0842,14.7172,0.5719,-0.4404,9.7801,-0.6048,-0.3286,-0.3299,19.7,0,-43.7,265.13,2.57,-3.35,317776
0.2143,0.1413,8.9639,0.5623,-0.5605,9.7745,0.2932,0.1515,0.2407,19.6,0,-43.6,263.8,3.28,-3.29,317878
-0.5195,-0.0407,9.1578,0.7037,-0.4582,9.7706,-0.2334,0.0855,-0.1417,19.2,-0.4,-44,265.36,2.44,-4.27,317980
-0.6033,0.3292,7.9499,0.7071,-0.3341,9.7754,0.1625,0.0049,-0.055,18.9,-0.4,-44.3,265.8,2.2,-4.2,318081
-0.7949,-0.2574,10.483,0.7161,-0.249,9.7773,0.033,0.0049,-0.11,18.6,-1,-44.5,264.64,1.45,-4.19,318184
-0.158,-0.3148,10.7392,0.8375,-0.0691,9.7706,0.3323,0.0513,0.0757,18.3,-1.3,-44.3,265.43,1.01,-5.02,318286
0.2777,-0.2394,10.1418,0.7043,-0.1538,9.7801,0.2101,0.1491,0.1698,17.9,-1.7,-44.3,262.61,1.04,-4.48,318393
-0.1724,-0.1113,8.442,0.6842,-0.1899,9.7809,-0.2138,0.1503,-0.1136,17.5,-2.1,-44.7,262.32,1.11,-4,318489
-0.6273,0.2083,7.7488,0.5622,-0.4084,9.782,-0.2004,0.0525,-0.1014,17.3,-1.9,-44.6,259.4,2.16,-3.27,318592
0.1688,0.6895,10.0592,0.533,-0.4743,9.7807,-0.0916,-0.0476,0.1222,17,-1.3,-44,260.97,2.77,-3.12,318693
-0.2394,-0.4752,12.9921,0.6341,-0.4046,9.7778,0.5131,0.0562,0.3409,16.6,-0.9,-43.6,261.27,2.72,-3.64,318796
-1.8028,-2.2709,13.8469,0.7779,-0.3266,9.7703,-0.2065,-0.3103,-0.044,15.8,-0.7,-43.2,264.06,1.36,-4.26,318899
0.4345,0.6572,7.3682,0.8105,-0.1642,9.7717,0.1283,-0.1417,0.1405,15.1,-0.4,-42.7,267.37,1.16,-4.51,319001
-0.589,0.1281,8.7053,0.7801,-0.3621,9.7689,-0.1491,-0.0367,-0.1405,14.6,0.1,-42.4,265.31,2.12,-4.57,319108
-0.1664,0.5291,7.7716,0.7373,-0.2913,9.7746,0.2065,0.1185,0.0318,14.6,1.1,-42.3,268.66,2.01,-4.57,319203
-1.0846,-0.7266,13.0867,0.8024,-0.1893,9.7719,0.0782,-0.2749,-0.1674,15.7,2.3,-41.8,273.16,1.33,-4.3,319305
1.0582,0.1975,10.1203,0.8416,0.1024,9.7699,-0.1038,-0.0648,-0.1747,16.5,2.9,-41.1,278.93,-0.25,-4.53,319408
0.8284,0.6069,7.8889,0.7081,0.0039,9.7811,-0.0208,0.1637,0.0513,17.9,3.3,-40.3,278.23,-0.02,-4.14,319509
0.4764,0.4082,7.009,0.677,-0.3135,9.7782,-0.3445,0.1564,-0.1881,19.8,3.8,-39.9,276.94,1.83,-3.96,319611
-0.5507,-0.0431,9.6462,0.6821,-0.4322,9.7733,-0.044,0.0232,0.0024,21.2,4.5,-39.7,277.92,2.53,-3.99,319714
-0.4058,-0.237,10.4279,0.5464,-0.3293,9.7859,0.2627,0.0403,0.2162,23.7,4.5,-38.6,278.13,1.92,-3.2,319816
0.0658,0.2382,9.3027,0.455,0.0132,9.7961,0.4875,0.2175,0.3897,25.3,3.2,-37.9,275.52,0.62,-2.96,319917
-0.2586,-0.2023,9.9587,0.5151,-0.075,9.7928,0.0134,-0.0501,0.2382,26.8,-0.1,-36.9,269.48,0.42,-2.87,320020
-0.3615,-0.0419,8.6455,0.5453,-0.1841,9.7897,-0.2114,-0.1527,0.0134,27.3,-2.2,-36.9,265.09,0.78,-2.97,320122
-0.5112,-0.0371,8.8861,0.5402,-0.322,9.7865,-0.0977,0.055,-0.0635,26.6,-4.4,-37.2,259.91,1.88,-3.16,320223
-0.103,0.6788,8.3318,0.4467,-0.3077,9.7916,-0.0208,0.0599,-0.1075,26.1,-5.3,-37.5,257.58,1.76,-2.64,320326
-0.5267,-0.1772,11.0576,0.5112,-0.1866,9.7915,0.2334,0.1637,-0.0586,24.9,-5.7,-37.9,256.04,1.09,-2.99,320428
-0.2047,-0.674,10.9846,0.4493,-0.1021,9.7958,0.0415,-0.0892,-0.1356,24.1,-6,-38.1,256.06,0.6,-2.63,320529
0.3124,0.5052,7.768,0.2394,-0.2544,9.8004,0.0806,0.1283,0,23.4,-5.7,-38.2,253.76,1.49,-1.4,320631
-0.2646,-0.0646,9.7372,0.289,-0.5729,9.7856,-0.3152,-0.1075,-0.2199,23.1,-5.2,-38.1,254.16,2.79,-1.54,320734
-0.1113,0.4836,8.2193,0.2642,-0.6117,9.784,0.0635,-0.0904,0.0892,22.7,-3.8,-38.1,255.25,3.58,-1.55,320840
-0.4812,-0.48,10.5919,0.3139,-0.575,9.7847,0.0538,0,0.1136,22.3,-3.3,-38,257.42,3.36,-1.84,320938
0.2059,-1.0151,11.9363,0.3941,-0.4514,9.7883,-0.0929,-0.182,0.2492,21.4,-3.4,-38.5,258.6,2.3,-1.94,321040
0.0982,0.0251,8.9711,0.418,-0.4923,9.7854,0.0672,-0.237,0.1124,20.8,-4,-39,254.94,3.12,-2.32,321141
-0.5997,-0.3172,9.7037,0.5471,-0.5634,9.7752,-0.1258,-0.1564,-0.0379,19.9,-4.9,-39.5,252.07,3.29,-3.2,321243
-0.6548,-0.012,8.9639,0.5322,-0.5072,9.7791,0.1295,-0.0648,0.0232,19.3,-5.1,-39.8,251.31,3.15,-3.02,321345
-0.6967,0.1401,9.1889,0.5186,-0.3608,9.7863,0.0831,-0.0147,-0.1283,18.5,-5.4,-39.9,252.77,2.28,-3.05,321448
-0.5758,-0.6201,11.8465,0.6265,-0.1505,9.7855,0.2101,-0.2407,-0.077,18,-5.4,-40.1,253.6,1.48,-3.46,321550
0.4034,-0.9589,10.987,0.6885,-0.0294,9.7824,-0.2211,0.0782,-0.2211,17.4,-5.9,-40,253.2,-0.03,-4.08,321651
0.7889,0.2167,7.865,0.5374,-0.076,9.7916,-0.1625,0.0501,0.0195,17,-6.1,-40.1,251.49,0.64,-3.22,321753
0.2215,-0.1197,8.7987,0.5404,-0.4294,9.7823,-0.2199,-0.0318,-0.0855,16.7,-5.9,-39.7,248.82,2.12,-3.19,321856
0.1508,0.2693,8.7987,0.5241,-0.4649,9.7816,0.0379,0.0171,0.0745,16.5,-4.8,-39.5,250.37,2.72,-3.07,321958
-0.3998,-0.5016,9.2967,0.5081,-0.47,9.7822,0.0892,-0.0843,0.1332,16.3,-4.2,-39,251.75,2.85,-2.77,322060
0.8559,-0.3412,9.2225,0.5429,-0.211,9.7893,0.0721,-0.11,0.4386,15.8,-4,-38.3,255.14,1.23,-3.17,322163
-0.3783,-1.3779,10.9176,0.6543,-0.3362,9.779,-0.1258,-0.16,0.2737,15.4,-4.3,-38,253.41,1.8,-3.54,322263
0.1879,-0.5171,9.7659,0.7255,-0.4984,9.7671,-0.204,0.0098,0.1491,14.7,-4.6,-38.3,248.89,2.91,-4.25,322368
-0.1999,-0.3615,9.3446,0.6199,-0.6417,9.766,-0.0599,0.0538,0.0476,14.5,-4.6,-38.7,247.17,3.58,-3.69,322467
-0.0503,-0.1161,9.6786,0.5259,-0.6797,9.7689,-0.0929,0.077,-0.0745,14.8,-3.8,-39.1,248.72,4.05,-3.2,322569
-0.4645,-0.1748,9.8198,0.4224,-0.6228,9.7777,0.0379,0.044,-0.1319,15.4,-3,-38.5,252.12,3.64,-2.47,322671
-0.316,-0.2921,10.1406,0.4594,-0.5089,9.7827,0.121,-0.1698,-0.0122,16,-2.7,-38.2,253.94,3.19,-2.45,322774
0.5602,-0.7063,11.0947,0.5626,-0.5431,9.7754,-0.3824,0.0635,-0.2663,16.7,-2.6,-38.1,255.25,3.17,-3.29,322876
0.2777,-0.0575,8.2516,0.4841,-0.608,9.7758,0.2272,0.0415,-0.0391,17.2,-2.4,-38.4,256.53,3.9,-2.84,322978
-0.2562,-0.1041,9.3362,0.5461,-0.6274,9.7713,-0.0941,-0.0098,-0.1979,17.6,-2.1,-38.8,257.62,3.67,-3.2,323080
-0.7386,0.0156,9.7061,0.4981,-0.6027,9.7754,0.0562,-0.0086,0.0403,17.9,-1.8,-39,257.51,3.66,-2.94,323181
-0.4872,0.504,8.8226,0.2639,-0.4372,9.7933,0.2211,0.3225,0.1051,18.3,-2.4,-38.6,258.96,2.56,-1.54,323283
-0.176,0.2993,11.0756,0.1359,-0.147,9.8046,0.4288,0.0367,0.3396,18.5,-3.3,-38.2,258.51,1.48,-0.84,323388
-1.154,-1.3767,11.625,0.0983,0.1064,9.8056,-0.3323,0.1625,0.0916,18.3,-6.1,-37.5,253.05,-0.62,-0.57,323497
-0.4082,0.4836,8.576,0.1132,0.0275,9.806,-0.1686,-0.182,0.1637,17.2,-8.5,-36.7,245.23,-0.17,-0.15,323590
-0.8248,-0.3651,10.0006,0.2113,-0.1613,9.803,-0.193,-0.0208,-0.1356,14.3,-10.5,-36.5,234.38,0.94,-1.24,323691
-1.5395,-0.2239,8.6119,0.1992,-0.2923,9.8003,-0.0391,-0.1662,-0.4056,4.3,-11.2,-35.4,200.72,1.66,-0.89,323794
-2.0195,-0.6464,10.2867,0.1373,-0.3416,9.7997,-0.0183,-0.022,-0.3958,-6.4,-4.6,-36.4,138.7,2,-0.8,323895
-2.0051,-0.5866,10.2544,-0.0043,-0.3341,9.801,0.0684,0.1894,-0.1417,-7.2,4.4,-38.9,69.17,1.95,0.03,323998
-0.9589,0.0622,8.8957,-0.4984,-0.0248,9.7939,0.5705,0.7086,0.5315,5.4,7.4,-44.3,338.19,0.14,2.91,324099
2.2613,1.1205,11.5281,-0.4798,0.2274,9.7923,0.2346,-0.2529,0.391,11.8,5.6,-43.8,305.57,-1.33,2.81,324201
4.0821,-3.5985,12.1793,-0.3838,0.3626,9.7924,0.3616,-0.854,-0.6182,15,3.9,-42.5,291.48,-1.23,3.37,324304
-2.0506,1.4904,9.2057,0.44,0.506,9.7837,0.7697,-1.3207,-0.0953,14.2,4.6,-43.3,294.27,-2.96,-2.58,324406
-0.3567,1.3922,11.8657,0.3408,-0.0032,9.8007,0.1686,0.4899,-0.7856,14.9,4.1,-43.7,285.2,-1.01,-3.3,324508
1.0127,2.7581,7.7225,0.1949,0.0459,9.8046,0.0098,0.011,0.3971,15,4.5,-43.7,288.15,-0.27,-1.14,324609
0.668,0.6333,10.7931,0.8173,-0.1507,9.7714,-0.2114,-0.9603,-0.3213,15.4,5.4,-43.3,284.79,0.46,-3.6,324711
-1.9237,-0.6788,9.809,0.6392,-0.3952,9.7778,-0.044,0.0538,0.2712,16,6.1,-43.1,283.06,2.17,-4.1,324814
0.4022,0.425,9.9323,0.6921,-0.5494,9.7668,0.0403,0.1918,0.3299,16.3,6.8,-43.5,283.75,3.21,-4.05,324916
0.6428,0.82,9.8988,0.6241,-0.5472,9.7715,-0.0195,-0.1271,0.0953,16.6,6.7,-43.7,283.1,3.2,-3.65,325017
1.1253,-0.0527,11.3006,0.5777,-0.4761,9.778,0.1955,-0.0318,-0.0403,17,5.8,-43.4,281.47,2.78,-3.38,325120
0.0766,-0.9685,10.4339,0.3484,-0.2587,9.797,-0.1332,-0.4288,0.1222,17.4,4.4,-43.1,278.84,1.51,-2.04,325222
-0.6644,-0.5902,8.7352,0.4441,-0.3686,9.7897,-0.0476,0.1197,0.2944,17.7,3.3,-43.1,274.06,2.15,-2.6,325323
-1.0116,-0.9397,10.1251,0.5935,-0.3578,9.7821,0.0073,-0.1796,0.1197,17.9,2.5,-43.2,274.08,2.11,-3.31,325425
-1.2665,-0.9361,8.7975,0.5085,-0.4209,9.7844,-0.2932,0.0513,-0.0648,17.7,1.6,-43.3,270.55,2.46,-2.98,325527
-0.4513,-0.322,8.9878,0.4724,-0.5578,9.7794,0,-0.0208,0.1943,17.6,1.4,-43.1,265.99,3.27,-2.78,325629
-0.5674,0.1448,10.3813,0.5877,-0.5869,9.7714,-0.0489,-0.0831,0.1038,17.5,1.3,-43.3,266.02,3.33,-3.43,325732
-0.8296,-0.2717,11.139,0.5247,-0.5643,9.7763,-0.0012,-0.0476,0.0538,17.3,1.1,-43.5,265.79,3.3,-3.07,325836
-0.2083,-0.4669,9.6989,0.5475,-0.475,9.7798,0.0147,-0.0977,0.1258,17.1,0.8,-43.4,266.85,2.83,-3.4,325936
0.0622,-0.5602,10.5381,0.8331,-0.3388,9.7653,0.2798,-0.4105,0.0892,16.6,0.2,-43.7,265.08,2.35,-4.37,326037
-0.1772,-0.2322,8.8873,0.8127,-0.2436,9.7699,0.1295,-0.0574,0.0208,16.1,-0.6,-44.6,263.96,1.42,-4.75,326140
0.0718,-0.2071,9.2608,0.758,-0.2543,9.774,0.0501,0.0843,0.1014,15.7,-0.9,-45,263.92,1.42,-4.58,326242
0.249,-0.2322,9.1363,0.6478,-0.221,9.7827,0.0073,0.0916,-0.0232,15.6,-1.4,-45.2,264.03,1.3,-4,326343
0.1808,0.0886,8.6155,0.5652,-0.1308,9.7895,0.099,0.0159,0.11,15.8,-1.7,-44.9,261.71,0.92,-3.33,326445
-0.3903,-0.5028,10.5117,0.5627,-0.0433,9.7904,0.0819,-0.0684,0.3421,16.1,-2.3,-44.7,263.26,0.25,-3.29,326548
-0.0826,-0.1592,9.8162,0.6106,0.008,9.7876,0.0757,-0.0623,0.4264,16.3,-3.1,-44.6,261.03,-0.05,-3.57,326650
0.395,-0.425,9.8797,0.7592,0.1592,9.7759,0.2199,-0.1026,0.1881,15.9,-4.4,-44.7,260.39,-0.93,-4.44,326752
0.3687,-0.1999,8.1116,0.6016,0.1845,9.7864,0.1087,0.2138,-0.0134,15.6,-5.3,-44.8,257.23,-0.91,-3.87,326853
0.2095,0.5291,9.1243,0.5596,-0.0355,9.7906,-0.4239,0.0073,-0.1613,15.7,-5.9,-44.7,251.62,0.21,-3.27,326963
-0.9649,0.492,9.7983,0.5034,-0.3966,9.7857,-0.4129,0.0305,-0.204,15.8,-5.3,-44.5,250.8,1.84,-3.05,327057
-0.1317,1.1097,9.5361,0.4723,-0.4828,9.7834,-0.1258,-0.0367,0.0489,16.3,-3.9,-44.3,251.52,2.69,-2.66,327160
-0.401,0.2418,10.9068,0.4997,-0.5109,9.7806,0.0892,0.0086,0.0379,16.3,-3,-44.3,253.82,3.05,-2.92,327262
0.3843,-0.2789,9.8725,0.5693,-0.462,9.7792,0.0061,-0.1515,0.0538,16.2,-2.5,-44,257.71,2.64,-3.03,327363
0.3675,0.0599,8.1128,0.6247,-0.4947,9.7742,0.292,0.0281,-0.1429,15.8,-2.1,-44.4,256.47,3.36,-3.63,327465
0.6967,-0.413,9.7612,0.5915,-0.4854,9.7768,-0.066,0.1796,-0.3751,15.8,-2.1,-44.5,257.78,2.77,-3.67,327568
-0.5267,0.0658,8.5665,0.3825,-0.5285,9.7849,0.0428,-0.0024,0.0318,16,-1.5,-44.8,259.11,3.13,-2.29,327670
-0.4214,-0.3292,10.9858,0.4179,-0.4989,9.785,-0.0037,-0.0635,0.0709,16.6,-1,-44.4,260.38,2.92,-2.45,327771
-0.5459,-0.5183,10.4675,0.4725,-0.3296,9.7897,0.3067,-0.033,0.303,16.9,-1,-44.3,262.69,1.93,-2.76,327873
-0.3711,-1.0259,13.028,0.6393,-0.2886,9.7815,0.226,0.0819,0.3274,16.7,-1.7,-44.3,261.25,1.28,-2.94,327975
0.3268,0.1939,9.6534,0.7386,-0.1376,9.7778,0.0464,-0.3311,0.1478,16.2,-3,-44.4,259.42,0.8,-4.32,328078
-0.2813,-0.2849,9.5445,0.7542,-0.2583,9.7742,0.1955,-0.0257,-0.1552,15.8,-3.6,-44.6,255.15,1.51,-4.41,328179
-0.1437,0.7338,7.9667,0.7064,-0.0704,9.7809,0.0929,0.0122,-0.0892,15.5,-4,-45,257.34,0.41,-4.13,328282
-0.7949,0.091,10.1215,0.6482,-0.0989,9.7847,-0.121,0.0709,-0.3238,15.6,-3.8,-45.2,257.07,0.49,-3.94,328383
-0.231,-0.1999,10.6291,0.7035,-0.0944,9.7809,-0.0086,0.0098,-0.0892,16,-3.5,-45.4,260.06,0.46,-4.01,328486
0.0048,-0.7853,13.3824,0.737,-0.3541,9.7725,0.3396,0.1649,0.1197,15.9,-2.9,-45.2,257.34,1.83,-4.56,328588
0.4226,-0.4908,8.4731,0.7477,-0.1146,9.7774,0.1552,-0.0672,-0.033,16,-2.5,-45.5,262.62,0.67,-4.37,328689
-0.4812,-0.4298,8.6479,0.6265,-0.3218,9.7813,-0.0428,0.193,-0.0916,16,-2.1,-45.4,260.28,1.68,-4.04,328792
0.0431,0.407,9.7719,0.4921,-0.4269,9.785,-0.1735,0.16,-0.0855,16.7,-1.7,-45.3,258.49,2.49,-2.88,328894
-0.6584,-0.2562,11.4814,0.3904,-0.4618,9.788,0.215,0.0195,0.248,17.1,-1,-44.9,260.67,2.7,-2.28,328995
0.4154,-0.9972,11.3377,0.3406,-0.2329,9.798,0.2004,0,0.2773,17.9,-1,-44.6,264.01,1.36,-1.99,329098
-0.006,0.3891,7.6758,0.3705,-0.4012,9.7914,0.1038,0.1051,0.3519,18.1,-1.2,-44.8,261.87,2.34,-2.17,329199
0.0634,-0.0096,10.1215,0.5642,-0.386,9.7828,-0.0757,0.0049,-0.0281,18.1,-1.7,-45.1,259.73,2.26,-3.3,329301
-0.4334,0.8033,8.0709,0.4723,-0.2356,9.7924,0.2321,0.1258,0.0403,17.9,-1.8,-45.4,260.59,1.77,-2.92,329404
-0.0754,0.6536,9.1626,0.4845,-0.071,9.7944,0.171,-0.0586,-0.1222,17.8,-2.2,-45.7,262.7,0.75,-2.75,329505
