sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-2.3786;1.0092;8.5401;0.0244;-0.2309;-0.6829;-45.1;-79.7;-3.6;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;14414;2015-09-17 17:18:31:423
-1.2426;2.0494;9.3877;0.4862;-0.3995;-0.4484;-44.7;-80.4;-2.8;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;14515;2015-09-17 17:18:31:524
-1.3408;2.648;8.1104;0.0244;0.0049;-0.0086;-43.0;-81.3;0.1;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;14617;2015-09-17 17:18:31:626
0.3448;2.3463;7.5453;0.2737;0.1478;-0.5058;-42.3;-81.8;1.8;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;14719;2015-09-17 17:18:31:728
-0.6009;3.9217;9.1686;-0.0159;0.1662;-0.2407;-41.1;-82.7;4.5;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;14821;2015-09-17 17:18:31:830
-0.8643;3.316;8.2301;0.27;0.2602;-0.5681;-40.4;-83.1;5.7;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;14923;2015-09-17 17:18:31:932
-1.883;1.9848;9.5014;-0.1796;0.0061;-0.518;-38.6;-83.4;7.4;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;15025;2015-09-17 17:18:32:034
-1.3515;1.5754;7.7692;-0.2053;0.1381;-0.0354;-37.5;-83.5;8.1;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;15128;2015-09-17 17:18:32:137
-2.302;0.6201;8.351;-0.4838;-0.1796;-0.6475;-36.3;-83.1;7.8;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;15229;2015-09-17 17:18:32:238
-2.2039;0.8847;8.4623;-0.2847;0.3482;0.226;-35.7;-82.8;6.8;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;15331;2015-09-17 17:18:32:340
-0.82;0.7039;8.7592;-0.5424;0.3604;0.3213;-35.6;-82.2;5.1;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;15433;2015-09-17 17:18:32:442
-0.4369;-0.2298;7.1503;-0.2334;0.3274;0.2871;-36.6;-81.5;3.9;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;15535;2015-09-17 17:18:32:544
-0.7997;-1.8459;11.1749;-1.2706;-0.628;-0.4142;-38.0;-80.9;2.7;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;15637;2015-09-17 17:18:32:646
-0.5662;-1.4401;13.9283;-0.2737;-0.1381;0.022;-39.5;-79.3;0.5;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;15739;2015-09-17 17:18:32:748
-3.1687;-0.4788;10.5369;0.4215;0.2162;-0.2578;-39.9;-78.0;-1.1;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;15841;2015-09-17 17:18:32:850
-1.4162;-0.182;10.7332;0.0794;-0.6145;-0.1026;-40.0;-76.6;-2.2;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;15944;2015-09-17 17:18:32:953
-1.4389;0.4345;9.7983;0.4362;0.3971;-0.0525;-40.1;-76.3;-2.4;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;16045;2015-09-17 17:18:33:054
-1.7968;0.5195;11.06;0.0122;0.4019;-0.0648;-40.1;-76.5;-1.5;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;16148;2015-09-17 17:18:33:157
-2.0674;0.4585;10.3489;0.3067;0.1075;-0.5302;-39.8;-76.6;-1.0;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;16249;2015-09-17 17:18:33:258
-1.9573;-0.2526;11.4598;-0.0623;-0.1051;-0.2065;-38.3;-76.8;0.2;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;16351;2015-09-17 17:18:33:360
-1.3455;-0.0024;9.1243;0.551;0.1417;-0.5791;-36.8;-77.3;0.2;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;16453;2015-09-17 17:18:33:462
-3.3591;-0.0431;8.6227;0.2089;0.3946;-0.5034;-35.6;-77.8;0.2;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;16555;2015-09-17 17:18:33:564
-1.8232;0.1077;8.5186;0.2224;-0.1833;-0.1173;-34.3;-78.8;0.1;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;16657;2015-09-17 17:18:33:666
-1.5754;0.34;8.3031;-0.0745;0.1405;0.1613;-33.6;-79.4;0.7;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;16760;2015-09-17 17:18:33:769
-2.1177;-0.4465;9.4739;-0.1185;0.2321;0.43;-33.9;-80.3;0.7;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;16862;2015-09-17 17:18:33:871
-0.6907;0.1293;9.3374;-0.0024;-0.5082;0.4899;-35.6;-80.8;0.4;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;16963;2015-09-17 17:18:33:972
-0.7721;-0.0431;10.0712;-0.4887;0.0843;0.1991;-37.6;-81.1;-0.5;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;17065;2015-09-17 17:18:34:074
-2.5307;-0.3136;8.2109;0.2505;0.1112;-0.0012;-40.6;-81.3;-1.5;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;17167;2015-09-17 17:18:34:176
-1.634;-0.4429;9.232;-0.099;-0.3897;0.3262;-42.1;-81.7;-1.5;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;17270;2015-09-17 17:18:34:279
-1.1145;0.4585;8.7628;0.0562;-0.1991;0.0134;-43.8;-82.1;-0.7;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;17371;2015-09-17 17:18:34:380
-1.0487;0.3783;9.7181;-0.1881;-0.1723;-0.0024;-45.4;-82.6;0.6;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;17473;2015-09-17 17:18:34:482
-1.652;0.5938;9.3482;0.0244;-0.1588;-0.1442;-46.3;-82.8;1.0;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;17575;2015-09-17 17:18:34:584
-0.923;0.5016;10.076;-0.0232;-0.0391;-0.0159;-47.0;-83.3;1.9;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;17677;2015-09-17 17:18:34:686
-1.1815;0.7817;8.9483;-0.1344;-0.2199;-0.1637;-47.3;-83.7;2.3;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;17780;2015-09-17 17:18:34:789
1.1468;-1.2426;14.4897;-0.6011;0.0904;0.226;-47.6;-84.3;2.7;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;17881;2015-09-17 17:18:34:890
-0.9756;-0.3903;8.1128;0.7233;-0.0086;-0.5718;-47.8;-84.6;3.3;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;17983;2015-09-17 17:18:34:992
-0.99;-1.1097;10.1634;-0.3189;0.391;0.325;-47.2;-85.2;5.1;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;18085;2015-09-17 17:18:35:094
-0.5423;-0.2382;9.7839;0.1454;-0.2138;0.1454;-47.0;-85.2;6.2;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;18187;2015-09-17 17:18:35:196
-1.8244;0.6093;8.9172;-0.0147;0.1063;0.3824;-47.0;-85.0;7.8;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;18289;2015-09-17 17:18:35:298
-0.3867;0.5291;9.2715;-0.0794;-0.0379;0.832;-48.9;-84.0;8.4;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;18392;2015-09-17 17:18:35:401
0.5195;0.5962;10.1382;-0.1246;0.2786;0.6267;-52.0;-82.2;8.5;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;18493;2015-09-17 17:18:35:502
-0.8499;0.2418;10.5225;-0.0281;0.4129;0.54;-55.9;-80.0;8.8;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;18596;2015-09-17 17:18:35:605
-1.227;0.0838;10.556;0.0318;0.1747;0.5547;-57.1;-79.3;8.2;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;18697;2015-09-17 17:18:35:706
-3.0885;-0.0922;6.8007;0.215;-0.0855;0.7025;-59.5;-76.9;8.4;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;18799;2015-09-17 17:18:35:808
-0.2921;-0.4884;10.7188;-0.3702;-0.2505;0.8735;-61.1;-75.3;8.7;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;18901;2015-09-17 17:18:35:910
-1.9154;1.1959;7.8757;0.0476;0.1283;0.2883;-63.5;-72.9;9.0;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;19004;2015-09-17 17:18:36:013
-1.3084;0.8416;10.1059;-0.2016;-0.0648;0.4496;-65.0;-71.4;9.0;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;19106;2015-09-17 17:18:36:115
-0.8452;0.7506;10.2663;-0.0086;-0.1429;0.3311;-66.9;-69.2;9.3;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;19207;2015-09-17 17:18:36:216
-1.4234;0.3436;9.3889;0.237;-0.3372;0.2688;-67.7;-68.0;9.4;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;19309;2015-09-17 17:18:36:318
-0.7446;-0.2801;12.3433;-0.0293;-0.452;0.5266;-69.2;-66.1;9.9;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;19411;2015-09-17 17:18:36:420
-1.1983;-0.3065;9.5636;0.2443;0.1784;0.3384;-70.7;-64.2;9.8;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;19513;2015-09-17 17:18:36:522
-2.9173;-0.8068;9.9874;0.0855;0.3567;0.5986;-71.8;-62.9;9.5;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;19615;2015-09-17 17:18:36:624
-1.3659;-0.3412;8.8837;0.1307;-0.0342;1.2706;-73.7;-60.2;8.7;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;19717;2015-09-17 17:18:36:726
-1.0822;-0.31;9.1949;-0.0476;0.1918;1.4917;-76.6;-54.7;6.2;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;19819;2015-09-17 17:18:36:828
0.0096;-0.0311;9.1375;-0.0513;0.1112;1.6286;-79.9;-45.9;4.0;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;19921;2015-09-17 17:18:36:930
0.1006;0.1927;9.3589;-0.16;0.3543;1.5736;-80.6;-39.9;2.8;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;20023;2015-09-17 17:18:37:032
0.0251;0.1006;9.7707;-0.2944;0.3067;1.4404;-81.4;-30.5;2.3;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;20126;2015-09-17 17:18:37:135
0.668;-0.0431;11.3916;-0.4753;0.2505;1.4258;-79.8;-24.9;0.0;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;20227;2015-09-17 17:18:37:236
-1.4688;0.6237;9.4044;0.1894;0.2309;0.6842;-78.7;-20.2;-0.1;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;20329;2015-09-17 17:18:37:338
-1.0475;0.164;10.6506;-0.1943;-0.1197;0.9175;-77.7;-18.1;-0.6;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;20431;2015-09-17 17:18:37:440
-1.8543;1.312;8.509;0.1124;-0.1185;0.7098;-77.1;-16.6;-1.1;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;20533;2015-09-17 17:18:37:542
-0.2837;1.3192;9.0633;-0.2309;-0.1417;0.8296;-75.3;-12.7;-1.7;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;20636;2015-09-17 17:18:37:645
-0.0658;1.4461;9.8438;-0.1833;0.0513;0.4044;-74.2;-10.3;-1.7;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;20737;2015-09-17 17:18:37:746
-0.7566;0.8284;10.7129;0.0281;-0.088;0.2431;-72.9;-7.1;-1.8;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;20839;2015-09-17 17:18:37:848
-1.0355;-0.0431;9.9012;-0.1295;-0.2248;0.3604;-72.1;-5.6;-1.8;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;20941;2015-09-17 17:18:37:950
0.6476;0.0144;10.1682;0.2798;-0.2639;-0.022;-71.2;-3.5;-1.8;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;21043;2015-09-17 17:18:38:052
-1.8112;-0.1053;8.5928;0.3995;0.1442;0.0672;-71.0;-3.0;-2.0;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;21145;2015-09-17 17:18:38:154
-0.8751;-0.5148;9.8665;0.0648;0.0379;0.551;-70.9;-2.7;-2.7;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;21247;2015-09-17 17:18:38:256
-0.3077;-0.2274;9.0249;-0.0171;-0.0244;0.8858;-70.5;-2.5;-3.5;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;21349;2015-09-17 17:18:38:358
-0.5602;0.1796;9.7659;-0.1368;0.2321;0.8467;-68.1;-0.6;-4.9;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;21451;2015-09-17 17:18:38:460
0.4417;1.0666;10.477;-0.2016;0.3836;0.8393;-62.7;3.3;-5.8;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;21553;2015-09-17 17:18:38:562
0.2083;1.3719;9.5648;-0.0159;0.3274;0.6451;-58.7;6.0;-6.0;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;21655;2015-09-17 17:18:38:664
-0.3603;1.1325;9.7935;0.1674;0.1503;0.5278;-56.5;6.8;-6.9;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;21758;2015-09-17 17:18:38:767
1.549;-0.5638;12.2116;-0.6414;-0.8198;0.7318;-54.2;7.6;-7.0;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;21860;2015-09-17 17:18:38:869
-0.5638;0.7434;8.1475;0.6316;0.1576;-0.1955;-51.4;9.1;-7.2;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;21961;2015-09-17 17:18:38:970
0.8332;0.6835;8.3306;-0.2639;-0.204;0.2847;-50.3;9.6;-7.6;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;22063;2015-09-17 17:18:39:072
0.4741;1.1708;9.1111;0.2676;-0.2834;-0.4081;-49.7;10.0;-7.9;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;22166;2015-09-17 17:18:39:175
-0.2801;1.1648;8.0732;-0.3396;-0.595;-0.4374;-50.4;9.7;-8.5;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;22267;2015-09-17 17:18:39:276
0.1496;0.401;10.2807;-0.3115;0.3115;-0.3115;-52.3;10.4;-7.3;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;22369;2015-09-17 17:18:39:378
-0.8679;0.1891;10.8745;0.2981;0.226;-0.3042;-54.4;11.0;-6.4;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;22472;2015-09-17 17:18:39:481
0.0515;-0.6237;9.2296;-0.4777;-0.4227;0.0489;-56.8;11.4;-6.3;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;22573;2015-09-17 17:18:39:582
1.7753;-1.1803;11.3749;-0.4667;-0.0904;0.1002;-58.1;11.6;-6.3;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;22676;2015-09-17 17:18:39:685
-0.5375;-0.2622;9.5505;0.4496;0.3225;-0.3531;-60.2;11.8;-6.5;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;22778;2015-09-17 17:18:39:787
-0.5758;-0.3292;9.2835;0.1075;0.4032;0.1344;-62.5;11.7;-7.0;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;22879;2015-09-17 17:18:39:888
0.1281;-0.4561;10.2352;-0.044;0.4484;0.3286;-63.4;11.4;-8.5;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;22982;2015-09-17 17:18:39:991
0.0455;0.5519;8.9088;0.3213;-0.0611;0.0257;-63.6;11.0;-11.1;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;23083;2015-09-17 17:18:40:092
0.0682;1.0738;8.7879;-0.0684;0.1466;0.1918;-63.5;11.0;-12.7;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;23186;2015-09-17 17:18:40:195
-0.0862;0.7326;10.4842;0.044;0.4081;0.0794;-64.0;11.2;-14.2;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;23287;2015-09-17 17:18:40:296
-0.8056;1.0534;10.6099;0.0159;0.5143;0.1539;-64.3;11.4;-15.6;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;23389;2015-09-17 17:18:40:398
0.0599;0.425;9.2608;0.5547;-1.2291;-0.3457;-64.5;11.9;-17.4;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;23491;2015-09-17 17:18:40:500
-0.8236;0.6464;7.8853;-1.2107;0.2114;0.2334;-68.3;10.6;-19.4;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;23593;2015-09-17 17:18:40:602
0.9038;-0.3472;12.6941;-1.2462;-0.7807;0.0635;-71.8;13.0;-14.7;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;23695;2015-09-17 17:18:40:704
1.2833;2.9664;9.1722;0.5681;0.2101;-0.0342;-74.7;11.6;-13.0;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;23797;2015-09-17 17:18:40:806
0.0048;1.5419;7.8386;-0.6182;-0.4667;-0.1234;-75.3;11.9;-13.0;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;23899;2015-09-17 17:18:40:908
0.5219;0.6919;11.0624;-0.4386;-0.1197;0.0525;-78.3;11.4;-11.8;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;24001;2015-09-17 17:18:41:010
2.4134;0.7482;11.2587;0.2236;0.3189;-0.1148;-80.1;11.0;-12.1;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;24103;2015-09-17 17:18:41:112
-0.5339;0.2274;9.5469;0.4362;0.6353;0.0977;-83.5;7.5;-15.0;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;24205;2015-09-17 17:18:41:214
0.1796;0.1173;7.8913;0.4826;0.2162;-0.0367;-84.3;3.9;-19.4;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;24307;2015-09-17 17:18:41:316
-1.1061;0.3424;8.8119;0.0122;-0.3885;-0.8027;-86.4;-2.3;-19.4;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;24409;2015-09-17 17:18:41:418
-1.3527;-0.3448;10.7476;-0.7465;0.3824;0.5107;-86.9;-2.3;-21.2;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;24511;2015-09-17 17:18:41:520
-0.8631;0.1508;9.4966;-0.204;-0.5534;0.7538;-87.4;-3.2;-20.6;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;24613;2015-09-17 17:18:41:622
0.9325;0.2382;9.3829;0.1234;-0.2786;0.992;-89.2;-1.3;-19.8;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;24715;2015-09-17 17:18:41:724
0.6919;0.7195;9.924;0.0159;0.4985;1.0971;-89.5;0.4;-20.0;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;24818;2015-09-17 17:18:41:827
0.9864;0.4262;11.4898;0.0513;0.4789;1.1961;-87.5;5.4;-27.1;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;24921;2015-09-17 17:18:41:930
1.7825;0.9972;9.5193;0.3555;-0.0831;0.9481;-84.9;6.1;-31.4;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;25021;2015-09-17 17:18:42:030
2.0051;0.6812;8.989;-0.1454;-0.1478;0.8882;-81.8;5.5;-32.6;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;25123;2015-09-17 17:18:42:132
1.4353;-0.3124;12.2368;0.0757;-0.0709;-0.1124;-77.7;6.1;-30.7;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;25225;2015-09-17 17:18:42:234
-0.6452;-0.1065;9.5589;0.0672;-0.4838;-0.2553;-72.5;3.1;-25.9;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;25327;2015-09-17 17:18:42:336
