ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.2095,0.7697,10.4004,0.2655,-0.6658,9.7804,-0.0855,-0.0672,-0.2517,17.0,-34.4,-23.1,206.5,3.53,-1.53,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,10243,2015-10-30 10:48:42:566
-0.3256,0.9924,9.5457,0.26,-0.5336,9.7887,0.0819,0.0305,-0.1185,17.6,-33.3,-23.2,208.53,3.7,-1.74,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,10346,2015-10-30 10:48:42:669
-0.103,1.1408,9.0549,0.1711,-0.3204,9.7999,0.1698,0.1124,-0.0232,18.0,-31.8,-22.5,209.35,1.87,-1.0,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,10448,2015-10-30 10:48:42:771
-0.8894,0.5076,11.631,0.117,-0.2439,9.8029,-0.0305,0.0147,0.0672,18.3,-30.2,-20.8,210.93,1.24,-0.65,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,10550,2015-10-30 10:48:42:873
-0.6991,0.0239,10.3657,0.1055,-0.1921,9.8042,0.0415,-0.0464,0.1808,18.4,-29.0,-19.4,211.75,1.26,-0.61,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,10651,2015-10-30 10:48:42:974
-0.0611,0.0491,9.5277,0.0869,-0.2192,9.8038,0.4068,-0.1906,0.3299,18.5,-26.7,-17.9,214.97,1.28,-0.51,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,10754,2015-10-30 10:48:43:077
-0.1999,0.1269,8.2073,0.1802,0.0753,9.8047,0.2346,0.022,0.1283,18.6,-25.2,-17.2,217.82,-0.44,-1.05,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,10856,2015-10-30 10:48:43:179
-0.4525,0.4034,8.2373,0.2362,0.282,9.7997,0.2175,-0.011,0.099,19.2,-22.9,-17.0,220.76,-1.65,-1.38,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,10958,2015-10-30 10:48:43:281
-0.2705,0.7518,8.9364,0.3079,0.4423,9.7918,-0.0244,-0.0159,-0.1759,19.9,-21.0,-17.3,225.4,-2.59,-1.8,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,11060,2015-10-30 10:48:43:383
-0.4669,-0.7889,12.1458,0.2799,0.3145,9.7976,-0.2358,0.0293,-0.2162,20.9,-19.4,-18.2,229.64,-2.23,-1.78,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,11162,2015-10-30 10:48:43:485
-0.3208,-1.7202,13.1095,0.134,-0.1972,9.8038,-0.6402,-0.0965,-0.5143,22.4,-16.6,-19.1,233.26,-1.12,-0.86,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,11264,2015-10-30 10:48:43:587
0.6835,0.2011,8.1163,0.1179,0.0329,9.8059,-0.0379,0.0171,-0.0757,23.5,-14.0,-20.7,239.91,0.12,-0.65,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,11366,2015-10-30 10:48:43:689
-0.5578,0.0706,7.9799,-0.0098,-0.043,9.8066,-0.0501,0.1735,-0.1796,23.6,-12.4,-21.6,243.38,0.2,-0.25,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,11468,2015-10-30 10:48:43:791
-0.2837,0.7338,8.357,-0.2185,-0.0946,9.8038,-0.0733,0.1539,0.0672,22.6,-11.3,-23.7,243.59,0.46,1.08,36.814095,-119.74785,248.88,336.71549362204377,3.33,19.35484,272.63,0 / 0,11569,2015-10-30 10:48:43:892
